OTUID	Sample01	Sample02	Sample03	Sample04	Sample05	Sample06	Sample07	Sample08	Sample_09	Sample10	Sample11
ASV7853	4	0	3	0	1	0	0	0	0	0	0
ASV7854	0	0	0	0	0	0	0	0	0	0	0
ASV7855	0	0	0	0	0	0	0	6	0	0	0
ASV7856	3	4	0	0	1	0	0	3	0	0	0
ASV7857	0	0	0	0	0	0	0	0	0	0	0
ASV7858	0	0	0	0	0	0	0	0	0	0	0
ASV7859	0	0	3	0	0	0	0	0	0	0	0
ASV7860	4	0	0	0	0	0	0	7	0	0	0
ASV7861	0	0	0	0	0	0	0	0	0	0	0
ASV7862	0	0	0	0	0	0	0	2	0	0	0
ASV7863	0	0	0	0	0	0	0	0	0	0	0
ASV7864	0	0	0	0	0	0	0	0	0	0	0
ASV7865	0	0	0	0	0	0	0	0	0	0	0
ASV7866	0	0	0	0	0	0	0	0	0	0	0
ASV7867	0	0	0	0	0	0	0	0	0	0	0
ASV7868	0	0	0	0	0	0	0	4	0	0	0
ASV7869	3	0	0	0	0	0	0	0	0	0	0
ASV7870	0	0	0	0	0	0	0	0	0	0	0
ASV7871	0	0	0	0	0	0	0	0	0	0	0
ASV7872	0	0	0	0	0	0	0	0	0	0	0
ASV7873	0	0	0	0	0	0	0	0	0	0	0
ASV7874	0	0	0	0	0	0	0	0	0	0	0
ASV7875	0	0	0	0	0	0	0	0	0	0	0
ASV7876	0	0	0	0	0	0	0	0	0	0	0
ASV7877	0	0	0	0	0	0	0	0	0	0	0
ASV7878	0	0	0	0	0	0	0	0	0	0	0
ASV7879	0	0	0	0	0	0	0	0	0	0	0
ASV7880	0	0	0	0	0	0	0	0	0	0	0
ASV7881	0	0	0	0	0	0	0	0	0	0	0
ASV7882	0	0	0	0	2	0	0	0	0	0	0
ASV7883	0	0	1	0	11	0	0	4	0	0	0
ASV7884	0	0	0	0	0	0	0	0	0	0	0
ASV7885	0	0	0	0	0	0	0	0	0	0	0
ASV7886	0	0	0	0	0	0	0	0	0	0	0
ASV7887	0	0	0	0	0	0	0	0	0	0	0
ASV7888	0	0	0	0	0	0	0	0	0	0	0
ASV7890	0	0	0	0	0	0	0	0	0	0	0
ASV7891	0	0	0	0	0	0	0	0	0	0	0
ASV7892	0	0	0	0	0	0	0	10	0	0	0
ASV7893	0	0	0	0	0	0	0	0	0	0	0
ASV7898	0	0	0	0	0	0	0	0	0	0	0
ASV7902	0	0	0	0	0	0	0	0	0	0	0
ASV7904	0	0	0	0	0	0	0	0	0	0	0
ASV7905	0	0	0	0	0	0	0	0	0	0	0
ASV7906	0	0	0	0	0	0	0	0	0	0	0
ASV7907	0	0	0	0	0	0	0	0	0	0	0
ASV7908	0	0	0	0	0	0	0	0	0	0	0
ASV7909	0	0	0	0	0	0	0	0	0	0	0
ASV7910	0	0	0	0	0	0	0	0	0	0	0
ASV7911	0	0	0	0	0	0	0	0	0	0	0
ASV7912	0	0	0	0	0	0	0	0	0	0	0
ASV7913	0	0	0	0	0	0	0	0	0	0	0
ASV7915	0	0	0	0	0	0	0	0	0	0	0
ASV7917	0	0	0	0	0	0	0	0	0	0	0
ASV7919	0	0	0	0	0	0	0	0	0	0	0
ASV7920	0	32	0	0	0	0	0	3	0	0	0
ASV7921	0	29	0	0	0	1	0	1	0	0	0
ASV7922	0	0	0	0	0	0	0	0	0	0	0
ASV7923	0	1	0	0	0	0	0	0	0	0	0
ASV7924	0	0	0	0	0	0	0	0	0	0	0
ASV7925	0	0	0	0	0	0	0	0	0	0	0
ASV7928	0	0	0	1	0	0	0	0	0	2	0
ASV7932	2	0	0	0	0	0	0	0	0	0	0
ASV7934	5	7	5	8	8	0	0	5	12	3	5
ASV7935	4	3	3	0	10	2	6	5	10	0	7
ASV7937	0	0	0	0	0	0	0	0	0	0	0
ASV7938	0	0	0	0	0	0	3	0	0	0	0
ASV7939	0	0	0	0	0	0	0	0	0	0	0
ASV7941	0	5	0	0	0	0	1	0	1	0	0
ASV7942	0	0	0	0	0	0	0	0	0	0	0
ASV7943	19	33	10	10	5	3	8	17	7	11	18
ASV7944	0	0	0	0	0	0	0	0	0	2	0
ASV7946	0	0	0	0	0	0	1	0	0	0	0
ASV7947	0	0	0	0	0	0	0	0	0	0	0
ASV7948	0	0	0	0	0	0	0	0	0	0	0
ASV7949	0	0	1	0	0	0	0	0	0	0	0
ASV7950	43	72	34	35	32	25	39	48	42	26	28
ASV7951	5	5	2	1	3	3	0	2	0	0	1
ASV7952	0	0	0	0	0	0	0	2	0	0	0
ASV7953	1	0	1	1	0	2	9	6	1	0	0
ASV7954	0	0	0	0	0	0	0	0	0	0	0
ASV7957	0	0	0	0	0	0	0	0	0	0	0
ASV7958	20	13	32	36	55	33	24	101	40	101	12
ASV7959	158	103	116	392	223	78	64	59	77	32	10
ASV7960	0	0	0	0	0	0	0	0	0	0	0
ASV7962	0	0	0	0	0	0	0	0	0	0	0
ASV7963	3	0	0	0	0	0	0	0	0	0	0
ASV7964	0	0	0	0	0	0	0	0	0	0	0
ASV7965	0	2	0	0	0	0	0	0	0	0	0
ASV7966	3	0	0	0	0	0	0	0	0	0	0
ASV7967	0	0	0	0	2	0	0	0	0	0	0
ASV7968	0	0	0	0	0	0	0	0	0	0	0
ASV7969	0	0	0	0	0	0	2	0	0	0	0
ASV7970	0	0	0	0	0	0	0	0	0	0	2
ASV7971	0	0	0	0	0	0	0	0	0	0	0
ASV7972	0	0	0	0	0	0	0	0	0	0	0
ASV7973	0	0	2	0	0	0	0	0	0	0	0
ASV7974	0	0	0	0	0	0	0	0	0	0	0
ASV7975	0	0	0	0	0	0	0	0	0	0	0
ASV7976	0	0	0	0	0	0	0	0	0	0	0
ASV7977	0	0	0	0	0	0	0	0	0	0	0
ASV7978	0	0	0	0	0	0	0	0	0	0	0
ASV7979	0	0	0	0	0	0	0	0	0	0	0
ASV7980	0	0	0	0	0	0	0	0	0	0	0
ASV7981	0	0	0	0	0	0	0	0	0	0	0
ASV7982	0	0	0	0	0	0	0	0	0	0	0
ASV7983	0	0	0	0	0	0	0	0	0	0	0
ASV7984	0	0	0	0	0	0	0	0	0	0	0
ASV7985	0	0	0	0	0	0	0	0	0	0	0
ASV7986	0	0	0	0	0	0	0	0	0	0	0
ASV7987	0	0	0	0	0	0	0	0	0	0	0
ASV7988	0	0	0	0	0	0	0	0	0	0	0
ASV7990	0	0	0	0	0	0	0	0	0	0	0
ASV7991	0	0	0	0	0	0	0	0	0	0	0
ASV7992	0	0	0	0	0	0	0	0	0	0	0
ASV7993	0	0	0	0	0	0	0	0	0	0	0
ASV7994	0	0	0	0	0	0	0	0	0	0	0
ASV7995	0	0	0	0	0	0	0	0	0	0	0
ASV7996	0	0	0	0	0	0	0	0	0	0	0
ASV7997	0	0	0	0	0	0	0	0	0	0	0
ASV7998	0	0	0	0	0	0	0	0	0	0	0
ASV7999	0	0	0	0	0	0	0	0	0	0	0
ASV8000	0	0	0	0	0	0	0	0	0	0	0
ASV8001	0	0	0	0	0	0	0	0	0	0	0
ASV8002	0	0	0	0	0	0	0	0	0	0	0
ASV8003	0	0	0	0	0	0	0	0	0	0	0
ASV8004	0	0	0	0	0	0	0	0	0	0	0
ASV8005	0	0	0	1	0	1	0	0	0	0	0
ASV8006	2	0	1	0	0	0	0	0	0	0	0
ASV8007	1	1	3	0	0	0	3	0	3	0	0
ASV8008	0	0	0	0	0	0	0	0	0	0	0
ASV8009	0	0	0	0	0	0	0	0	0	0	0
ASV8010	0	0	0	0	0	0	0	0	0	0	0
ASV8011	0	4	0	0	1	0	0	3	0	2	0
ASV8012	0	0	0	0	0	0	0	0	0	0	0
ASV8015	4	2	0	3	0	2	1	0	0	0	0
ASV8016	0	0	0	0	0	0	0	0	0	0	0
ASV8017	0	0	0	0	0	0	0	0	0	0	0
ASV8018	0	0	0	0	0	0	0	0	0	0	0
ASV8019	0	0	0	0	0	0	0	0	0	0	0
ASV8020	0	0	0	0	0	0	0	0	0	0	0
ASV8021	0	0	0	0	0	0	0	0	0	0	0
ASV8022	0	0	0	0	0	0	0	0	0	0	0
ASV8023	0	0	0	0	0	0	0	0	0	0	0
ASV8024	0	0	0	0	0	0	0	0	0	0	0
ASV8025	0	0	0	0	0	0	0	0	0	0	0
ASV8026	0	0	4	0	0	0	0	0	0	0	0
ASV8028	0	0	0	0	0	0	0	0	0	0	0
ASV8029	0	0	0	0	0	0	0	0	0	0	0
ASV8031	0	2	0	0	0	0	0	0	0	0	0
ASV8032	0	0	0	0	0	0	0	0	0	0	0
ASV8033	0	0	0	0	0	0	0	0	0	0	0
ASV8035	0	0	0	0	0	0	0	0	0	0	0
ASV8036	0	0	0	0	0	0	0	0	0	0	0
ASV8037	0	0	0	0	0	0	0	5	0	3	0
ASV8038	0	0	0	0	0	0	0	0	0	0	0
ASV8039	0	0	0	0	10	1	11	3	6	1	4
ASV8040	0	0	0	0	0	0	0	0	0	0	0
ASV8041	0	0	0	0	0	0	0	0	0	0	0
ASV8042	0	0	0	0	0	0	0	0	0	0	0
ASV8043	0	0	0	0	0	0	0	0	0	0	0
ASV8044	0	0	0	0	0	0	0	0	0	0	0
ASV8045	0	0	0	0	0	0	0	0	0	0	0
ASV8046	0	0	0	0	0	0	0	0	0	0	0
ASV8047	0	0	0	0	0	0	0	0	0	0	0
ASV8048	4	2	3	3	2	1	0	2	0	0	0
ASV8049	0	0	0	0	0	0	0	0	0	0	0
ASV8050	0	0	2	0	0	0	0	0	0	0	0
ASV8051	2	0	0	0	0	0	0	0	0	0	0
ASV8052	0	0	0	0	0	0	0	0	0	0	0
ASV8053	0	0	0	0	0	0	0	0	0	0	0
ASV8054	0	0	0	0	0	0	0	0	0	0	0
ASV8055	0	0	0	0	0	0	0	0	0	0	0
ASV8056	0	0	0	0	0	0	0	0	0	0	0
ASV8057	0	0	0	0	0	0	0	0	0	0	0
ASV8058	0	0	0	0	0	0	0	0	0	0	0
ASV8059	11	5	1	0	1	2	0	7	2	0	0
ASV8060	0	0	0	0	0	0	2	0	0	0	0
ASV8061	3	4	0	1	0	0	0	13	0	0	0
ASV8062	0	0	0	0	0	0	0	0	0	0	0
ASV8063	0	0	0	0	0	0	0	0	0	0	0
ASV8064	0	0	0	0	0	0	0	0	0	0	0
ASV8065	0	0	0	0	0	0	0	0	0	0	0
ASV8066	7	0	1	1	2	0	0	12	0	0	0
ASV8067	0	0	0	1	0	0	0	0	0	3	1
ASV8068	1	3	0	2	2	0	2	0	0	0	0
ASV8069	0	0	0	0	0	0	0	0	0	0	0
ASV8070	0	0	0	0	0	0	0	0	0	0	0
ASV8071	0	0	0	0	0	0	0	0	0	0	0
ASV8073	0	0	0	0	0	0	0	0	0	0	0
ASV8074	0	0	0	0	0	0	0	0	0	0	0
ASV8075	0	0	0	0	0	0	0	0	0	0	0
ASV8076	0	0	0	0	0	0	0	0	0	0	0
ASV8077	0	0	0	0	0	0	0	0	0	0	0
ASV8078	0	0	0	0	3	0	0	0	0	0	0
ASV8079	0	0	0	0	0	0	0	11	0	0	0
ASV8080	0	0	0	0	0	0	0	0	0	0	0
ASV8081	0	0	0	0	0	0	0	0	0	0	0
ASV8082	0	0	0	0	0	0	0	0	0	0	0
ASV8083	24	359	32	223	49	46	74	192	2	228	6
ASV8084	2	24	5	13	10	20	11	15	1	29	17
ASV8085	4	0	0	0	6	6	2	5	2	11	6
ASV8086	0	0	0	0	0	0	0	0	0	0	0
ASV8087	0	0	0	0	0	1	0	0	0	0	0
ASV8088	0	0	0	0	0	0	0	0	0	0	0
ASV8089	1	0	1	0	3	0	2	4	0	5	1
ASV8090	0	0	0	0	0	0	0	0	0	0	0
ASV8091	0	0	0	0	0	0	0	0	0	0	0
ASV8092	0	0	0	0	0	0	0	0	0	0	0
ASV8093	0	0	0	0	0	0	0	0	0	0	0
ASV8095	4	81	6	17	13	5	4	19	0	4	1
ASV8096	0	0	0	0	0	0	0	0	0	0	0
ASV8097	6	8	5	9	16	8	11	13	10	14	15
ASV8098	0	0	0	0	0	0	0	0	0	0	0
ASV8099	1	10	0	4	5	3	6	2	0	0	0
ASV8100	0	0	0	0	0	0	0	0	0	0	0
ASV8101	0	0	0	0	0	0	0	31	4	3	1
ASV8102	0	0	0	0	0	0	0	0	0	0	0
ASV8103	0	0	0	0	0	0	0	0	2	0	0
ASV8104	0	0	0	0	0	0	0	0	0	0	0
ASV8105	0	0	2	0	0	0	0	1	1	0	0
ASV8106	0	0	0	0	0	0	0	0	0	0	0
ASV8107	8	7	4	0	3	0	0	13	0	0	0
ASV8108	0	0	0	0	0	0	0	0	0	0	0
ASV8109	0	0	0	0	2	0	0	26	3	0	0
ASV8110	0	0	0	0	0	0	0	0	0	2	0
ASV8111	0	0	0	0	0	0	0	0	0	0	0
ASV8112	0	0	0	0	0	0	0	0	2	0	0
ASV8113	0	0	0	0	0	0	0	0	0	0	0
ASV8114	0	0	0	0	0	0	2	0	0	0	0
ASV8115	0	0	0	0	3	0	0	0	0	0	0
ASV8116	0	0	0	0	0	0	0	0	0	0	0
ASV8117	0	0	0	0	0	0	0	0	0	0	0
ASV8118	0	0	0	0	0	0	0	0	0	0	0
ASV8119	0	0	0	0	0	0	0	0	0	0	0
ASV8120	0	0	0	0	0	2	0	0	0	0	0
ASV8121	0	0	0	0	0	0	0	0	0	0	0
ASV8122	0	0	0	0	0	0	0	0	0	0	0
ASV8123	21	91	12	10	53	7	12	188	16	13	1
ASV8124	28	225	29	27	18	8	7	40	5	12	0
ASV8125	29	26	9	6	54	6	11	112	17	21	2
ASV8126	38	45	33	29	42	16	8	243	34	39	14
ASV8127	0	0	0	0	0	0	0	0	0	0	0
ASV8128	0	0	0	0	0	0	0	0	0	0	0
ASV8129	0	0	0	0	0	0	0	0	0	0	0
ASV8130	0	0	0	0	0	0	0	0	0	0	0
ASV8131	0	0	0	0	0	0	0	0	0	0	0
ASV8132	0	0	0	0	0	0	0	0	0	0	0
ASV8133	0	0	0	0	0	0	0	0	0	0	0
ASV8134	0	0	0	0	0	0	0	0	0	0	0
ASV8135	0	0	0	0	0	0	0	0	0	0	0
ASV8136	0	0	0	0	0	0	0	0	0	0	0
ASV8137	0	0	0	0	0	0	0	0	0	0	0
ASV8138	0	0	0	0	0	0	0	0	0	0	0
ASV8139	0	0	0	0	0	0	0	0	0	0	0
ASV8140	0	0	0	0	0	0	0	0	0	0	0
ASV8141	0	0	0	0	0	0	0	0	0	0	0
ASV8142	0	0	0	0	0	0	0	0	0	0	0
ASV8143	0	0	0	0	0	0	0	0	0	0	0
ASV8144	0	0	0	0	0	0	0	0	0	0	0
ASV8145	0	0	0	0	0	0	0	0	0	0	0
ASV8146	0	0	0	0	0	0	0	0	0	0	0
ASV8147	0	0	0	0	0	0	0	0	0	0	0
ASV8148	0	0	0	0	0	0	0	0	0	0	0
ASV8149	0	0	0	0	0	0	0	0	0	0	0
ASV8150	0	0	0	0	0	0	0	2	0	0	0
ASV8151	0	0	0	0	0	0	0	0	0	0	0
ASV8152	0	0	0	0	0	0	0	0	0	0	0
ASV8153	0	0	0	0	0	0	0	0	0	0	0
ASV8154	0	0	0	0	0	0	0	0	0	0	0
ASV8155	0	0	0	0	0	0	0	0	0	0	0
ASV8156	0	0	0	0	0	0	0	0	0	0	0
ASV8157	0	0	0	0	0	0	0	0	0	0	0
ASV8158	0	0	0	0	0	0	0	0	0	0	0
ASV8159	0	0	0	0	0	0	0	0	0	0	0
ASV8160	0	0	0	0	0	0	0	0	0	0	0
ASV8161	0	0	0	0	0	0	0	0	0	0	0
ASV8162	0	0	0	0	0	0	0	0	0	0	0
ASV8163	0	0	0	0	0	0	0	0	0	0	0
ASV8164	0	0	0	0	0	0	0	0	0	0	0
ASV8165	0	0	0	0	0	0	0	0	0	0	0
ASV8166	0	0	0	0	0	0	0	0	0	0	0
ASV8167	0	0	0	0	0	0	0	0	0	0	0
ASV8168	0	0	0	0	0	0	0	0	0	0	0
ASV8169	0	0	0	0	0	0	0	0	0	0	0
ASV8170	0	0	0	0	0	0	0	0	0	0	0
ASV8171	0	2	0	0	0	0	0	0	0	0	0
ASV8172	0	2	7	0	0	0	0	2	0	0	0
ASV8173	0	0	0	0	0	0	0	0	0	0	0
ASV8174	0	0	0	0	0	0	0	0	0	0	0
ASV8175	0	0	0	0	0	0	0	0	0	0	0
ASV8176	0	0	0	0	0	0	0	0	0	0	0
ASV8177	0	0	0	0	0	0	0	0	0	0	0
ASV8178	0	0	0	2	0	0	0	0	0	0	0
ASV8179	0	2	0	0	0	0	0	0	0	0	0
ASV8180	0	0	0	0	0	0	0	0	0	0	0
ASV8181	0	0	0	0	0	0	0	0	0	0	0
ASV8182	0	0	0	0	0	0	0	0	0	0	0
ASV8183	0	0	0	0	0	0	0	0	0	0	0
ASV8184	0	0	0	0	0	0	0	0	0	0	0
ASV8185	0	0	0	0	0	2	0	0	0	0	0
ASV8186	0	0	0	0	0	0	0	0	0	0	0
ASV8187	0	0	0	0	0	0	0	0	0	0	0
ASV8188	0	3	0	0	0	0	0	0	0	0	0
ASV8189	0	0	0	0	0	0	0	0	0	0	0
ASV8190	0	0	0	0	0	0	0	0	0	0	0
ASV8192	0	0	0	0	0	0	0	0	0	0	0
ASV8193	0	0	0	0	0	0	0	0	0	0	0
ASV8194	0	0	0	0	0	0	0	0	0	0	0
ASV8195	0	0	0	0	0	0	0	0	0	0	0
ASV8196	0	0	0	3	0	0	0	0	0	0	0
ASV8197	0	0	0	0	0	0	0	0	0	0	0
ASV8198	0	0	0	0	0	0	0	0	0	0	0
ASV8199	0	0	0	0	0	0	2	0	0	0	0
ASV8200	0	0	0	0	0	0	0	0	2	0	0
ASV8201	0	0	0	0	0	0	0	0	0	0	0
ASV8202	0	0	0	0	0	0	0	0	0	0	0
ASV8203	0	0	0	0	0	0	0	0	0	0	0
ASV8204	0	0	0	0	0	0	0	0	0	0	0
ASV8205	0	0	0	0	0	0	0	0	0	0	0
ASV8206	0	0	0	0	0	0	0	0	0	0	0
ASV8207	0	0	0	0	0	0	0	0	0	0	0
ASV8208	0	0	0	0	0	0	0	0	0	0	0
ASV8209	0	0	0	0	0	0	0	0	2	0	0
ASV8210	0	0	0	0	0	0	0	0	0	0	0
ASV8211	0	0	0	0	0	0	0	0	0	0	0
ASV8212	0	0	0	0	0	0	0	0	0	0	0
ASV8213	0	0	0	0	0	0	0	0	0	0	0
ASV8214	0	0	0	0	0	0	0	0	0	0	0
ASV8215	2	0	0	0	0	0	0	0	0	0	0
ASV8216	0	0	0	0	0	0	2	0	0	0	0
ASV8217	0	0	0	0	0	0	0	0	0	0	0
ASV8218	0	0	0	0	0	0	0	0	0	0	0
ASV8219	0	0	0	0	0	0	0	0	0	0	0
ASV8220	0	0	0	0	0	0	0	0	0	0	0
ASV8221	0	0	0	0	0	0	0	0	0	0	0
ASV8222	0	0	0	0	0	0	0	0	0	0	0
ASV8223	0	0	0	0	0	0	0	0	0	0	0
ASV8224	0	0	0	0	0	0	0	0	0	0	0
ASV8225	0	0	0	0	0	0	0	0	0	0	0
ASV8226	0	0	0	0	0	0	0	0	0	0	0
ASV8227	0	0	0	0	0	0	0	0	0	0	0
ASV8230	180	206	80	115	77	110	148	101	84	59	75
ASV8231	0	0	4	0	0	0	0	0	0	0	0
ASV8232	0	0	0	0	0	0	0	0	0	0	0
ASV8233	0	0	0	0	0	0	0	0	0	0	0
ASV8234	0	0	0	0	0	0	0	0	0	0	0
ASV8235	15	25	9	17	7	23	34	10	15	2	7
ASV8236	304	259	242	268	224	357	512	249	325	148	204
ASV8237	297	265	177	252	202	313	400	159	263	110	169
ASV8238	23	23	26	19	16	34	46	24	26	12	15
ASV8239	0	0	0	0	0	0	0	0	0	0	0
ASV8240	0	0	0	0	0	0	0	0	0	0	0
ASV8241	0	0	0	0	0	0	0	0	0	0	0
ASV8242	0	0	0	0	0	0	0	0	0	0	0
ASV8243	0	0	0	0	0	0	0	0	0	0	0
ASV8244	0	0	0	0	0	0	0	0	0	0	0
ASV8245	0	0	0	3	0	0	0	0	0	0	0
ASV8246	0	0	0	0	0	0	0	0	0	0	0
ASV8247	0	0	0	0	0	0	0	0	0	0	0
ASV8248	0	0	0	0	0	0	0	0	0	0	0
ASV8249	0	0	0	0	0	0	0	0	0	0	0
ASV8250	0	0	0	0	0	0	0	0	0	0	0
ASV8251	0	0	0	0	0	0	0	0	0	0	0
ASV8252	0	0	0	0	0	0	0	0	0	0	0
ASV8253	0	0	0	0	0	0	0	0	0	0	0
ASV8254	0	0	0	0	0	0	0	0	0	0	0
ASV8255	0	0	0	0	0	0	0	0	0	0	0
ASV8256	0	0	0	0	0	0	0	2	0	0	0
ASV8257	0	0	0	0	0	0	0	0	0	0	0
ASV8258	0	0	0	0	0	0	0	0	0	0	0
ASV8259	0	0	0	0	0	0	0	0	0	0	0
ASV8260	0	0	0	0	0	0	0	0	0	0	0
ASV8261	0	0	0	0	0	0	0	0	0	0	0
ASV8262	0	0	0	0	0	0	0	0	0	0	0
ASV8263	0	0	0	0	0	0	0	0	0	0	0
ASV8264	0	0	0	0	0	0	0	0	0	0	0
ASV8265	0	0	0	0	0	0	0	0	0	0	0
ASV8266	0	0	2	0	0	0	0	0	0	0	0
ASV8267	0	0	0	0	0	0	0	0	0	0	0
ASV8268	0	0	0	0	0	0	0	2	0	0	0
ASV8269	0	0	0	0	0	0	0	0	0	0	0
ASV8270	0	0	0	0	0	0	0	0	0	0	0
ASV8271	0	0	0	0	0	0	0	0	0	0	0
ASV8272	0	0	0	0	0	0	0	0	0	0	0
ASV8273	0	0	0	2	0	0	0	0	0	0	0
ASV8274	0	0	0	0	0	0	0	0	0	0	0
ASV8275	0	0	0	0	0	0	0	0	0	0	0
ASV8276	0	0	0	0	0	0	0	0	0	0	0
ASV8277	0	0	0	0	0	0	0	0	0	0	0
ASV8278	0	0	0	0	0	0	0	0	0	0	0
ASV8279	0	0	0	0	0	0	0	0	0	0	0
ASV8280	0	0	0	0	0	0	0	0	0	0	0
ASV8281	0	0	0	0	0	0	0	0	0	0	0
ASV8282	0	0	0	0	0	0	0	0	0	0	0
ASV8283	0	0	0	0	0	0	0	0	0	0	0
ASV8284	0	0	0	0	0	0	0	0	0	0	0
ASV8285	0	0	0	0	0	0	0	0	0	0	0
ASV8286	0	0	0	0	0	0	0	0	0	0	0
ASV8287	0	0	0	0	0	0	0	0	0	0	0
ASV8288	0	0	0	0	0	0	0	0	0	0	0
ASV8289	0	0	0	0	0	0	0	0	0	0	0
ASV8290	0	0	0	0	0	0	0	0	0	0	0
ASV8291	0	0	0	0	0	0	0	0	0	0	0
ASV8292	0	0	0	0	0	0	0	0	0	0	0
ASV8293	0	0	0	0	0	0	0	0	0	0	0
ASV8294	0	0	0	0	0	0	0	0	0	0	0
ASV8295	0	0	0	0	0	0	0	0	0	0	2
ASV8296	0	0	0	0	0	0	0	0	0	0	0
ASV8297	0	0	0	0	0	0	0	0	0	0	0
ASV8298	0	0	0	0	0	0	0	0	0	0	0
ASV8299	0	0	0	0	0	0	0	0	0	0	0
ASV8300	0	0	0	0	0	0	0	0	0	0	0
ASV8301	0	0	0	0	0	0	0	0	0	0	0
ASV8302	2	0	0	0	0	0	0	0	0	0	0
ASV8303	0	0	0	0	0	0	0	2	0	0	0
ASV8304	0	0	0	0	0	0	0	0	0	0	0
ASV8305	0	0	0	0	0	0	0	0	0	0	0
ASV8306	0	0	0	0	0	0	0	0	0	0	0
ASV8307	0	0	0	0	0	0	0	0	0	0	0
ASV8308	0	0	0	0	0	0	0	0	0	0	0
ASV8309	0	0	0	0	0	0	0	0	0	0	0
ASV8310	0	0	0	0	0	0	0	0	0	0	0
ASV8311	0	0	0	0	0	0	0	0	0	0	0
ASV8312	0	0	0	0	0	0	0	0	0	0	0
ASV8313	0	0	0	0	0	3	0	0	0	0	0
ASV8314	0	0	0	0	0	0	0	0	0	0	0
ASV8315	0	0	0	0	0	0	0	0	0	0	0
ASV8316	0	0	0	0	0	0	0	0	0	0	0
ASV8317	0	0	0	0	0	0	0	0	0	0	0
ASV8318	0	0	0	0	0	0	0	0	0	0	0
ASV8319	0	0	0	0	0	0	0	0	0	0	0
ASV8320	0	0	0	0	0	0	0	0	0	0	0
ASV8321	0	0	0	0	0	0	0	0	0	0	0
ASV8322	0	0	0	0	0	0	0	0	0	0	0
ASV8323	0	0	0	0	0	0	0	0	0	0	0
ASV8324	0	0	0	0	0	0	0	0	0	0	0
ASV8325	0	0	0	0	0	0	0	0	0	0	0
ASV8326	0	0	0	0	0	0	0	0	0	0	0
ASV8328	0	0	0	0	0	0	0	0	0	0	0
ASV8329	0	0	0	0	2	0	0	0	0	0	0
ASV8330	0	0	0	0	0	0	0	0	0	0	0
ASV8331	0	0	0	0	0	0	2	0	0	0	0
ASV8332	0	0	0	0	0	0	0	0	0	0	0
ASV8333	0	0	0	0	0	0	0	0	0	0	0
ASV8334	0	0	0	0	0	0	0	0	0	0	0
ASV8335	0	0	0	0	0	0	0	0	0	0	0
ASV8336	0	0	0	0	0	0	0	0	0	0	0
ASV8337	0	0	0	0	0	0	0	0	0	0	0
ASV8338	0	0	0	0	0	0	0	0	0	0	0
ASV8339	0	0	0	0	0	0	0	2	0	0	0
ASV8340	0	0	0	0	0	0	0	0	0	0	0
ASV8341	0	0	0	0	0	0	0	0	0	0	0
ASV8342	0	0	0	0	0	0	0	0	0	0	0
ASV8343	0	0	0	0	0	0	0	0	0	0	0
ASV8344	0	0	0	0	0	0	0	0	0	0	0
ASV8345	0	0	0	0	0	0	0	0	0	0	0
ASV8346	0	0	0	0	0	0	0	0	0	0	0
ASV8347	0	0	0	0	0	0	0	0	0	0	0
ASV8348	0	0	0	0	0	0	0	0	0	0	0
ASV8349	0	0	0	0	0	0	0	0	0	0	0
ASV8350	0	0	0	0	0	0	0	0	0	0	0
ASV8351	0	0	0	0	0	0	0	0	0	2	0
ASV8352	0	0	0	0	0	0	0	0	0	0	0
ASV8353	0	0	0	0	0	0	0	0	0	0	0
ASV8354	0	0	0	0	0	0	0	0	0	0	0
ASV8355	0	0	0	0	0	0	0	1	0	0	0
ASV8356	2	0	0	0	0	0	0	0	0	0	0
ASV8357	0	0	0	0	0	0	0	0	0	0	0
ASV8358	0	0	0	0	0	0	0	0	0	0	0
ASV8359	0	0	3	0	0	0	0	0	0	0	0
ASV8360	0	0	0	0	0	0	0	0	0	0	0
ASV8361	0	2	0	0	0	0	0	0	0	0	0
ASV8362	0	0	0	0	0	0	0	0	0	0	0
ASV8363	0	0	0	0	0	0	0	0	0	0	0
ASV8364	0	0	0	0	0	0	0	0	0	0	0
ASV8365	0	0	0	0	0	0	0	0	0	0	0
ASV8366	0	0	0	0	2	0	0	0	0	0	0
ASV8367	0	0	0	0	0	0	2	0	0	0	0
ASV8368	0	0	0	0	0	0	0	0	0	0	0
ASV8369	0	0	0	0	0	0	0	0	0	0	0
ASV8370	0	0	0	0	0	0	0	0	0	0	0
ASV8371	0	0	0	0	0	0	0	0	0	0	2
ASV8372	0	0	0	0	0	0	0	0	0	0	0
ASV8373	0	0	0	0	0	0	0	0	0	0	0
ASV8374	0	0	0	0	0	0	0	0	0	0	0
ASV8375	0	0	0	0	0	0	0	0	0	0	0
ASV8376	0	0	0	0	0	0	0	0	0	0	0
ASV8377	0	0	0	0	0	0	0	0	0	0	0
ASV8378	0	0	0	0	0	0	0	0	0	0	0
ASV8379	0	0	0	0	0	0	0	0	0	0	0
ASV8380	3	0	0	0	0	0	0	0	0	0	0
ASV8381	0	0	0	0	0	0	0	0	0	0	0
ASV8382	0	0	0	0	0	0	0	0	0	0	0
ASV8383	0	0	0	0	0	0	0	0	0	0	0
ASV8384	0	0	0	0	0	0	0	0	0	0	0
ASV8385	0	0	0	0	0	0	0	0	0	0	0
